"Location_ID","X_Coord","Y_Coord","Latitude","Longitude","Coord_Units","Coord_System","UTM_Zone","Datum","Est_H_Error","Unit_ID","Loc_Type","Loc_Notes","Plot_Number","GRTS_Order","Panel","Directions","Rejected","Elevation","Aspect","Orientation","Change_Orientation","Physiographic_Class","Terrain_Position","USNVC_Formation","Created_By","Created_Date","Updated_By","Updated_Date","Stand_Origin_Year"
"C22652C0-81C6-4503-842C-A669D0D19B11",267602,4113054,37.1350089,-77.61630052,"meters","UTM","18N","NAD83",2.29999995231628,"PETE_FIVE","VS","Pinus taeda/ Que alb canopy, vacc understory. 2014 - changed orientation from 360 to 3 degrees","271",23,"4","~63 m @ 300 degrees from parking lot auto tour 1",FALSE,NA,0,3,FALSE,21,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 09:35:44,"Camilla  Seirup",2014-09-10 14:28:43,NA
"C228BDFD-6CEF-40FC-9630-BF1E7A59BB58",290597,4123801,37.2372318,-77.36064982,"meters","UTM","18N","NAD83",NA,"PETE_EAST","VS","Mircostegium ground cover. Paint facing away from trail. Mixed hardwood canopy. Lots of fresh cwd.","021",4,"1","Walk in 500 meters along trail off tour rd. Plot right up against park boundary.",FALSE,NA,270,13,FALSE,26,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2015-09-02 14:11:34,NA
"C4998350-F6A8-4FDA-94E6-8E131F404C9D",693940,4137984,37.36832949,-78.8098442,"meters","UTM","17N","NAD83",3.09999990463257,"APCO","VS","Young mixed hardwood forest in a smilax thicket. Smilax is quite dense in parts of the plot.","098",11,"2","Park at first parking lot on the right as you enter the park. Walk across field and then 300m through forest with pathchy dense smilax to plot.",FALSE,NA,158,338,FALSE,26,NA,NA,"Evan K Heck",2012-06-13 16:20:05,"Camilla  Seirup",2016-08-10 08:24:52,NA
"C4CD9F1D-EBEF-4418-8A42-FF8B9FFA2F39",308602,4407302,39.79416173,-77.23545073,"meters","UTM","18N","NAD83",2.70000004768372,"GETT","VS","Dense saplings w/ oaks make up canopy. Park at the intersection of Sykes and wheatfield.","091",21,"2"," Park at the intersection of Sykes and wheatfield.",FALSE,NA,270,110,FALSE,12,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2016-08-01 10:27:44,NA
"C55DCD6C-EB0E-44D9-A8AF-27F9A3E14372",301353,4145299,37.43321883,-77.24524072,"meters","UTM","18N","NAD83",2.90000009536743,"RICH","VS","loblolly pine plantation with sparse understory","314",36,"4","Turn onto Western Run Rd north of the park, then take an immediate left onto small side street (Chesley Rd), park at deadend. Walk about 500m southwest through park to plot.",FALSE,NA,196,16,FALSE,21,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-22 12:51:26,"mary  short",2014-08-27 11:18:59,NA
"C8324FB1-8575-4B59-BA92-35AFD65BA6E6",260093,4244291,38.3146567,-77.74403129,"meters","UTM","18N","NAD83",3.20000004768372,"FRSP_CHWILD","VS","oaky canopy, very sparse understory","287",48,"4","park at picnick area, walk along trail. Walk NE for 200m off trail to plot. Orientation changed to 358 from 360",FALSE,NA,180,358,FALSE,21,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 14:25:47,"Ana R Casillas",2014-09-15 16:30:05,NA
"C84AA837-D2B0-4CCC-8346-04447E47B804",268445,4241110,38.28821421,-77.64755624,"Meters","UTM","18N","NAD83",2.70000004768372,"FRSP_CHWILD","BN","Stake of BR place at 13.64 (1/2 meter before 14.14) because of downed tree in way. Added '5' to beginning of plot number to denote Bonus Plot","5157",NA,"2","Park at Catharine's furnace parking lot, hike about 70 m SE.",FALSE,NA,0,360,FALSE,26,NA,NA,"Jesse S Wheeler",2010-07-01 15:49:58,"Jesse S Wheeler",2012-09-20 08:06:23,NA
"C86ADC63-F8FA-47B6-955D-ECF4A4F49323",NA,NA,NA,NA,"meters","UTM","18N","NAD83",NA,"GETT","VS",NA,"",3,NA,NA,TRUE,NA,NA,360,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"C8A966D2-EAE0-4F22-9C59-126EC07504A1",261869,4242545,38.29941214,-77.72315069,"meters","UTM","18N","NAD83",4.59999990463257,"FRSP_CHWILD","VS","Oak heath. Social trail through plot.","151",18,"2","Just off trail through the wilderness. Park at Forest Trail rd and walk back along Orange Plank to get to trail head.",FALSE,NA,210,360,FALSE,22,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2016-09-01 13:42:37,NA
"C8EEFE8F-C78C-4ABF-83D5-C480CE9D959A",284351,4236549,38.25110885,-77.46446233,"meters","UTM","18N","NAD83",2.29999995231628,"FRSP_FRED","VS","Trash and what looks like earthworks in and surrounding the plot. Plot center is under a piece of CWD near Tree 13264","112",9,"2","Walk trail from S. Lee drive.  Hike West about 150m.  Mine rd. is visible from plot and could be approached from that route as well.",FALSE,NA,30,210,FALSE,12,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Camilla  Seirup",2016-08-18 17:01:16,NA
"CA4D9ABF-CE57-4F5D-8556-F931B5098376",482383,4215963,NA,NA,"meters","UTM","18N","NAD83",4,"ASIS","VS","Pinus taeda overstory and morella cerifera understory. TOX RAD ON 32/47 TREES. IN EVERY QUAD. SAVE YOURSELVES. (bring gloves and technu)","388",794,"1","Park at 27-28km on beach and walk in attempting to find a pony path to cut through brush",FALSE,NA,0,360,FALSE,19,NA,NA,"Tandena  Wagner",2019-09-11 12:39:42,"Camilla  Seirup",2019-09-19 10:17:43,NA
"CA5A2146-CC42-4E12-BF1A-8C7223919B97",344349,4118785,37.20256777,-76.7539477,"meters","UTM","18N","NAD83",4,"COLO_JAMES","VS","GRTS 26 original location did not work, rejected North and East alternates. Plot set at southern alternate location. Half of plot mostly shrub cover, other half Nyssa  and Pinus taeda, sparse canopy.","375",27,"4","Park at pull out just after fork. Walk in 50m, plot just before wetland. Plot center tag # 14741.",FALSE,NA,0,360,FALSE,26,NA,NA,"Camilla  Seirup",2014-08-12 08:21:32,"Camilla  Seirup",2018-08-13 10:18:37,NA
"CADB5192-4F00-413A-A178-1720E415CBA8",289839,4145547,37.43290943,-77.37535074,"meters","UTM","18N","NAD83",3,"RICH","VS","Sparse heath understory.  Canopy gap near UL of plot.","154",16,"2","About 60m west of auto road.  Maybe 100m south of yellow house. Park address: 8621 Battlefield Rd, Henrico, VA 23231",FALSE,NA,0,340,FALSE,19,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Camilla  Seirup",2016-08-24 08:41:30,NA
"CBFDCFDA-956E-4AE1-A9F5-8FBADBF0DFDA",273347,4232547,38.21237023,-77.5888231,"meters","UTM","18N","NAD83",1.5,"FRSP_SPOT","VS","mixed hardwood and pine with sparse understory","291",23,"4","Parked on edge of park road, then hiked southwest for ~200m alond park boundary",FALSE,NA,85,278,FALSE,21,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-07 16:54:58,"mary  short",2014-08-19 11:27:09,NA
"CD15E3C1-F3A8-4E93-AB0D-667F47710F69",261100,4243550,38.30825492,-77.73227498,"meters","UTM","18N","NAD83",0,"FRSP_CHWILD","VS","White oak canopy, with carpinus and ilex subcanopy. Vaccinium and lycopodium groundcover.","061",11,"1","If taking the trail, park at the south end or at the Ewell picnic area. There is no trailhead on Rt 20. It is about a 2km walk from the south end of the trail to plot.",FALSE,NA,260,7,FALSE,23,NA,NA,"Johanna  Fickenscher",2011-09-07 16:48:17,"Camilla  Seirup",2015-09-14 08:57:37,NA
"CD373C8F-2A40-403B-8699-F792D3426004",300100,4144051,37.42170861,-77.25905497,"meters","UTM","18N","NAD83",0,"RICH","VS","No rebar in corners or micro, only white stakes. Plot is on a slope, microstegium and ferns groundcover. Mixed hardwood canopy.","015",4,"1","Park on Carter Mill Rd by field. Walk in on rd through field then bushwack to plot.",FALSE,NA,60,358,FALSE,22,NA,NA,"Johanna  Fickenscher",2011-10-03 10:26:43,"Kate M Ortenzi",2015-09-22 08:02:17,NA
"CDACE106-C3F1-4885-97A2-8A560E17DD42",259598,4245312,38.3237152,-77.75003447,"meters","UTM","18N","NAD83",1.60000002384186,"FRSP_CHWILD","VS","Acidic oak/ hickory, sparse understory. Old NPS park boundary pole in plot.","285",46,"4","Take trail behind exhibit shelter, then turn right onto bridle path. At hiking trail and bridle path interesection 550m from plot (just after plot 284), take social trails directly to plot, easy walking.",FALSE,NA,0,360,FALSE,21,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-28 09:34:59,"Casey  Croshaw",2018-08-23 10:20:09,NA
"CDBAF493-2300-497D-8778-D240FD85676D",460100,4437298,40.0850145,-75.46801372,"meters","UTM","18N","NAD83",5,"VAFO","VS","Changed orientation from 345 to 350","076",11,"2",NA,FALSE,NA,150,350,FALSE,12,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-10-04 15:10:53,"Josh J Hamrick",2016-07-28 08:53:07,NA
"CDC60024-1826-4812-BA33-5F2448F66870",286603,4236554,38.25169138,-77.43874936,"meters","UTM","18N","NAD83",2.79999995231628,"FRSP_FRED","VS","mixed hardwood with moderately sparse understory, patch of microstegium in BL corner of plot","277",29,"4","park on lee drive, plot 100m from road",FALSE,NA,0,360,FALSE,21,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-28 12:03:31,"mary  short",2014-08-26 15:29:12,NA
"CE598BF4-D463-47DA-9E27-14733A118510",268851,4242796,38.30349762,-77.64346972,"meters","UTM","18N","NAD83",0,"FRSP_CHWILD","VS","Gaylussacia cover, oak canopy, fairly open, probably better as a morning plot.","049",6,"1","Park on Slocum Dr. at tour stop 7. 130m bushwack to plot.",FALSE,NA,300,4,FALSE,21,NA,NA,"Johanna  Fickenscher",2011-09-08 17:09:02,"Devon R Brock-Montgomery",2019-08-27 07:43:56,NA
"CE8CC4C3-235E-4639-9933-AF5E9D4BB4FE",367343,4120558,37.22209713,-76.49524339,"meters","UTM","18N","NAD83",2.29999995231628,"COLO_YORK","VS","Microstegeum ground cover.  Some large fallen tulip poplars","346",34,"2","About 60m off tour rd.",FALSE,NA,0,360,FALSE,21,NA,NA,"Jesse S Wheeler",2012-08-16 16:56:18,"Jesse S Wheeler",2012-08-20 11:38:08,NA
"CF401DAE-2470-4F7B-8D74-42E00E1C7E49",290605,4123299,37.23271238,-77.36041866,"meters","UTM","18N","NAD83",4.30000019073486,"PETE_EAST","VS","Mixed hardwood canopy. Many felled pines. All appear to be cut down at the same time.  This was incorrectly assigned to Panel 4, reassigned to Panel 3 (mjj)","369",33,"3","Park on Seige Rd. Walk 75m to plot.",FALSE,NA,280,90,FALSE,12,NA,NA,"Camilla  Seirup",2013-09-11 13:55:16,"Camilla  Seirup",2013-09-11 13:55:30,NA
"D05758CD-714D-45AC-A38B-6C9D2F1A3AF3",307849,4406045,NA,NA,"meters","UTM","18N","NAD83",5.90000009536743,"GETT","VS",NA,NA,38,NA,"DATE: 08/03/2009
Too close to park boundary line and perennial stream. Plot center fell outside of park boundary by about 8 meters

Reason for Exclusion:
1.) Plot Center is <15m from:Park Boundary
2.) Plot Center is <15m from:Perennial Stream",TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"D05FEA66-3DCA-4E56-94BE-E89F78A623EA",286099,4236800,38.25378663,-77.4445786,"meters","UTM","18N","NAD83",1.29999995231628,"FRSP_FRED","VS","Oak forest with sparse understory","202",16,"3","Park on Lee Dr. and walk 220m to plot.",FALSE,NA,76,256,FALSE,21,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2013-08-19 10:49:36,NA
"D1089791-9C08-4C85-B8DA-B4B8EED68F8D",310104,4409815,39.81712365,-77.21864786,"meters","UTM","18N","NAD83",3.70000004768372,"GETT","VS","Mixed hardwood canopy, dense fraxinus sapling regen.","258",62,"4","Take Slocum Ave, park 50m from plot at 2nd Maryland momument.",FALSE,NA,320,140,FALSE,23,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 11:11:11,"Anna R Casillas",2014-07-28 08:00:32,NA
"D15415BA-687F-452B-BE8F-27A93A5B2872",612827,4107815,37.10986858,-79.73013899,"meters","UTM","17N","NAD83",2.79999995231628,"BOWA","VS","Lir tul/loblolly successional with lots of nyssa sylvatica. 2014 - changed orientation from 280 to 272","261",7,"4","Park on trail.  Hike approximately 70 m at 50. Plot on slope.  Plot upslope from Jack-o-Lantern trail and brook",FALSE,NA,100,272,FALSE,23,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-08-30 16:30:45,"Camilla  Seirup",2014-08-04 09:20:20,NA
"D19625B4-235D-45A1-A740-651543279893",266099,4114058,37.14367503,-77.6335184,"meters","UTM","18N","NAD83",0,"PETE_FIVE","VS","Vaccinium in understory, Lots of trees: Pinus taeda canopy with Quercus alba growing in.","065",1,"1","Park in White Oak Rd trail parking. Take Pine Hill trail immediately on the left. Walk 500m on trail, then cut in.",FALSE,NA,300,6,FALSE,22,NA,NA,"Thomas  Faust",2011-09-07 13:13:39,"Camilla  Seirup",2015-08-31 09:58:33,NA
"D216C8C8-B371-4029-95B1-AE376923C5CE",285095,4237292,38.25797718,-77.45619236,"meters","UTM","18N","NAD83",9.80000019073486,"FRSP_FRED","VS","Flat mixed hardwoods evidence of earthworks and vernal pools","106",14,"2","Park at First Pull-over on S. Lee Drive and hike about 500 m North on trail",FALSE,NA,0,360,FALSE,21,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-10-03 06:17:45,"Evan K Heck",2012-09-18 11:39:42,NA
"D282B5B3-71CF-4F8D-B5D0-F5862CE43739",322099,4266552,38.52959918,-77.0409367,"meters","UTM","18N","NAD83",1.89999997615814,"THST","VS","Mixed hardwood on slope with stream bed at bottom of plot; pawpaw midstory and large patches of microstegium in understory; both BR and B micro stakes are in or near streambed","293",6,"4","Southward direction behind Tenant House",FALSE,NA,102,282,FALSE,22,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-09 17:43:28,"mary  short",2014-08-26 09:05:45,NA
"D2858DF8-29C0-4BCA-A083-E90A9F1F5A8D",262599,4242303,38.29742702,-77.7147302,"meters","UTM","18N","NAD83",2.40000009536743,"FRSP_CHWILD","VS","Vir. Pine and Oak canopy. Sparse vaccinium groundcover.","286",44,"4","Park at Longstreet's fllank attack tour stop on Orange Plank Rd 60m from plot.",FALSE,NA,0,360,FALSE,21,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 15:17:54,"Camilla  Seirup",2014-08-21 14:23:40,NA
"D2A39B92-92D0-48C5-93F1-78333A8D96AB",267093,4114305,37.14614726,-77.62241439,"meters","UTM","18N","NAD83",4.19999980926514,"PETE_FIVE","VS","Vernal pool in plot","111",10,"2","Park at parking lot along Courthouse RD, walk south along Courthouse RD until you reach an old dirt road on the left. Follow old road to the plot.",FALSE,NA,0,360,FALSE,26,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-10-04 14:00:33,"Thomas  Faust",2012-09-11 16:10:20,NA
"D2EFDE89-FBFD-4E58-A62B-250556CBF4FF",434851,4450804,40.20511195,-75.76552058,"meters","UTM","18N","NAD83",0,"HOFU","VS","Microstegeum groundcover with some barberry.  Red maple floodplain.","053",1,"1","Park on road just south of creek bridge, then bushwack east about 300m.  Cross small creek.  No wellies needed.",FALSE,NA,0,360,FALSE,26,NA,NA,"Johanna  Fickenscher",2011-07-28 16:47:01,"Aaron  Weed",2015-07-21 14:00:59,NA
"D38BD5BB-67A4-49A8-BCE7-AC9C223742EC",364104,4121049,37.22605499,-76.53182951,"meters","UTM","18N","NAD83",4.5,"COLO_YORK","VS","Quercus canopy with sparse understory and Ilex midstory","372",64,"4","Park on French Encampment Loop and walk about 400m at 95 degree bearing to plot",FALSE,NA,0,360,FALSE,29,NA,NA,"mary  short",2014-08-11 11:43:59,"mary  short",2014-08-11 11:59:04,NA
"D6DDFC40-D782-4798-B158-8895F2BDC938",260345,4244053,38.31258158,-77.74107128,"meters","UTM","18N","NAD83",2.20000004768372,"FRSP_CHWILD","VS","All stakes near trail with only 2-3 inches above ground (2013 update: now they all have rebar)
NOTE: BC regen stake is flush with ground due to trail. We drove a metal stake in flush to help find stake in future. 2013 update: unable to locate BC regen stake (metal detector broken), so we replaced it where it should have been with rebar. Future observers may find two stakes if using detector.","208",37,"3","Park along Rt 20 (Constitution Hwy) 0.2 miles west of large open field. Spur trail may or may not be visible from car, but there is a trailhead marked by a brown post. Walk along southern road edge until you find it. Follow trail all the way until the boundary and turn right on small social trail (not marked) after crossing plank bridge. Plot is along trail .",FALSE,NA,169,332,FALSE,22,NA,NA,"Emilie  Schuler",2012-06-13 16:20:05,"Camilla  Seirup",2017-08-23 08:31:31,NA
"D6F22A88-9CC5-4E43-A6F2-A7202381456F",693653,4138718,37.37500079,-78.8128911,"meters","UTM","17N","NAD83",1,"APCO","VS","Short Que phellos and beech canopy, sparse understory. Old road bed runs through plot. UTM E value corrected, mjj.","267",30,"4","parked in parking lot, walked along road, plot about 70m north from road",FALSE,NA,24,201,FALSE,23,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-01 15:50:44,"mary  short",2014-08-05 08:41:23,NA
"D78F7AED-3E5F-47FC-824B-10CA83EB8312",367595,4120314,37.21993426,-76.49236052,"meters","UTM","18N","NAD83",2.09999990463257,"COLO_YORK","VS","Ilex/Oxydendron understory - zilch in the herbaceous layer.","348",26,"2","Follow park road towards Wormley Pond. Plot is off the left side of the road up a steep incline.",FALSE,NA,270,90,FALSE,12,NA,NA,"Camilla  Seirup",2012-08-20 14:16:59,"Josh J Hamrick",2016-08-11 14:42:58,NA
"D86C3605-6811-49C4-A87B-6C7DB4589618",345349,4118559,37.20069781,-76.74263718,"meters","UTM","18N","NAD83",1.79999995231628,"COLO_JAMES","VS","loblolly pine regeneration, large red oak dominated canopy; directly adjacent to marsh (plot is in narrow strip of forest between marsh and loop road). Plot id tag is 14619","374",26,"4","Park on Park Loop rd, plot is 15m south of rd",FALSE,NA,0,360,FALSE,19,NA,NA,"mary  short",2014-08-12 08:08:03,"mary  short",2014-08-12 09:22:51,NA
"D8A62D44-BE58-4901-A198-E6446B35A508",461357,4438042,40.09177611,-75.45331443,"meters","UTM","18N","NAD83",2,"VAFO","VS","mountain laural and grass. Tall hardwood canopy","241",28,"4","park at trail crossing inner line road. Trail gets within 60m of plot",FALSE,NA,355,175,FALSE,12,NA,NA,"{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-01 14:08:02,"Mark  Johnson",2018-07-25 13:28:45,NA
"D9C5A098-23E5-47EE-8ECE-3AAF48FB5915",271599,4232814,38.21433223,-77.60885554,"meters","UTM","18N","NAD83",2,"FRSP_SPOT","VS","Plot moved 15m north. Oak heath, mountain laurel in understory.","312",29,"4","Park near earthworks at dead end",FALSE,NA,315,145,FALSE,22,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-20 17:16:33,"Camilla  Seirup",2014-08-19 11:08:45,NA
"DA440BD0-2CAF-4A6D-A381-9D5C27F8EA82",267852,4114563,37.14865922,-77.61395657,"meters","UTM","18N","NAD83",NA,"PETE_FIVE","VS","Dense Pinus taeda with mixed hardwood coming in. Sparse ground cover. Orientation changed from 360 to 355.","104",13,"2","Drive in along dirt road off of White Oak Rd (gate is normally locked) until approximately 60 m from plot.",FALSE,NA,0,355,FALSE,21,NA,NA,"Thomas  Faust",2012-06-13 16:20:05,"Camilla  Seirup",2016-09-13 12:32:50,NA
"DAAF66F5-A33E-4574-8FD3-AEBE90292714",273102,4232296,38.21004867,-77.59153865,"meters","UTM","18N","NAD83",0,"FRSP_SPOT","VS","sparse understory, virginia pine and tulip poplar canopy, lots of trees.","060",5,"1","Park on tour rd, bushwack about 500m",FALSE,NA,292,7,FALSE,21,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2019-08-22 11:10:14,NA
"DADF1B24-149F-4151-95B4-E2E3B0E53780",267102,4113553,37.13937793,-77.62207924,"meters","UTM","18N","NAD83",2.79999995231628,"PETE_FIVE","VS","Loblolly canopy with sweetgum midstory.  Decent regeneration of saplings, but not mutch groundcover.  Changed orientation to 4 from 360 in 2013.  Updated plot coordinates to more accuratly reflect plot position in the forest (2013).  2009 location had plot center in open field near road.","172",15,"3","Park at visitors center and walk in along forest edge.  Or, park at lot near intersection of Courthouse and White Oak roads.",FALSE,NA,0,4,FALSE,21,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2013-09-10 14:04:24,NA
"DAF4308E-1439-49BE-896F-73CF7E538BB9",461100,4439542,NA,NA,"meters","UTM","18N","NAD83",4,"VAFO","VS",NA,NA,25,NA,"DATE:  07/28/2009
Plot located on berm which was too steep. Moving N/E/S/W did not change slope. (see data sheet for diagram)

Reason for Exclusion:
1.) Safety concern: slope is too great",TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,2012-06-13 16:20:05,NA,2012-06-13 16:20:05,NA
"DC896308-2E31-4FA3-BA8A-284F8226B622",365855,4120547,37.22178511,-76.5120081,"meters","UTM","18N","NAD83",3.90000009536743,"COLO_YORK","VS","Mixed hardwood canopy with dense Asimina triloba sapling understory. Sparse ground cover. Plot center marked with tree tag #13499. 361 is written on the back in sharpie.","361",40,"3","Park on tour road and walk 160 meters to plot.",FALSE,NA,0,360,FALSE,21,NA,NA,"Camilla  Seirup",2013-08-12 13:52:07,"Camilla  Seirup",2013-08-12 14:20:29,NA
"DC8A351D-9D03-49D2-8005-ABF1E302D712",271849,4233795,38.22322779,-77.60631796,"meters","UTM","18N","NAD83",2,"FRSP_SPOT","VS","Oak hickory canopy with sparse vaccinium ground cover. Dry stream bed runs through middle of plot. Appears to be fed by road runoff. MIC VIM starting to grow up around and in stream bed. In 2013 only a trace MIC VIM present. 2013 - changed orientation to 296 from 293","216",17,"3","Park at roadside sing: 'Upton Road'",FALSE,NA,153,296,FALSE,29,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2019-12-19 09:25:13,NA
"DD39A342-34E6-45F7-941B-03965D87F926",290094,4145805,37.43529085,-77.37254423,"meters","UTM","18N","NAD83",1.79999995231628,"RICH","VS","Open plot, acidic oak, gaylussacia ground cover. 2014 - changed orientation to 356 from 360","304",37,"4","Park on tour rd (not picnic rd) walk about 300m to plot.",FALSE,NA,0,356,FALSE,19,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 18:53:29,"Camilla  Seirup",2014-09-03 10:16:19,NA
"DE483667-BEE4-4E57-8CA2-67CBE081C93B",434349,4449300,40.19152375,-75.77126519,"meters","UTM","18N","NAD83",0,"HOFU","VS","Red oak canopy with Nyssa and Sassafras in understory. Vaccinium ground cover. 2015- changed orientation from 360 to 2 degrees. Microplots were mixed up in 2007.  Saplings recorded in UL were actually in B, and saplings recorded in UR were actually in UL.","052",4,"1","Park on Green Ln and hike in about 250 m",FALSE,NA,3,2,FALSE,22,NA,NA,"Thomas  Faust",2011-07-28 14:01:56,"Kate M Ortenzi",2015-07-21 11:06:42,NA
"DE6F408F-4655-4079-B942-C29A48AC3013",461351,4437800,40.08959556,-75.45337035,"meters","UTM","18N","NAD83",6,"VAFO","VS",NA,"158",21,"3","Park on Inner Line Drive.  Plot 15m away",FALSE,NA,139,319,FALSE,22,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2013-07-23 13:29:20,NA
"DEBEB9B5-6637-4CC7-AB03-9BD4918EB2B8",332096,4228797,38.19147263,-76.91731537,"meters","UTM","18N","NAD83",1.79999995231628,"GEWA","VS","Oak and Pine canopy with Ilex understory, sparse ground cover","214",4,"3","Park near restroom and waterfront. Walk-in on trail.",FALSE,NA,0,360,FALSE,21,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2013-08-26 09:17:14,NA
"DFBCC01B-AA3D-43B3-9D56-A08B7D16CB38",307607,4407317,39.79407238,-77.24706793,"meters","UTM","18N","NAD83",2.70000004768372,"GETT","VS","Lots of vib pru in understory, oak hickory canopy","096",25,"2","Park on Loop Rd. off of Wheatfield Rd. and walk 20 meters uphill.",FALSE,NA,340,360,FALSE,12,NA,NA,"Thomas  Faust",2012-06-13 16:20:05,"Camilla  Seirup",2016-08-02 14:31:27,NA
"E04188EB-6A61-455F-8124-2D567DE4B2A5",285093,4236293,38.24898149,-77.45591225,"meters","UTM","18N","NAD83",NA,"FRSP_FRED","VS","Updated orientation from 360 to 8 degrees. Mixed harwood canopy, comparitively dense mid-story of seedlings and viburnum acerifolium in decent sized canopy gap. Still quite a pleasant plot if not too sunny.","014",4,"1","Park on south lee drive, easy 500m bushwack to plot.",FALSE,NA,300,8,FALSE,21,NA,NA,"Johanna  Fickenscher",2011-10-04 08:19:55,"Devon R Brock-Montgomery",2019-08-26 08:30:51,NA
"E1D7D848-50CB-493E-9994-344394EFB638",289848,4122548,37.22577826,-77.36873365,"meters","UTM","18N","NAD83",2.09999990463257,"PETE_EAST","VS","Wid-open, sparse understory, tall hickory-oak canopy.","140",12,"2","Park at small parking lot oppositee field on Siege rd.  Walk about 100m East to plot.",FALSE,NA,80,258,FALSE,23,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2012-09-12 14:57:42,NA
"E2434728-8768-46D7-ACFC-A67EDDF91B17",285850,4236549,38.25146726,-77.44734606,"meters","UTM","18N","NAD83",1.29999995231628,"FRSP_FRED","VS","Oak canopy with sparse understory .","206",21,"3","Park along tour road and hike in 170m.",FALSE,NA,82,232,FALSE,12,NA,NA,"Camilla  Seirup",2012-06-13 16:20:05,"Camilla  Seirup",2013-08-19 09:12:39,NA
"E25EDCDB-9CF0-4ADA-A274-D854E0C08DB6",331599,4229051,38.19366774,-76.92304791,"meters","UTM","18N","NAD83",4.30000019073486,"GEWA","VS","Plot right on side of rouad about 150m from maintenance buildings.  Japanese stilt grass and smilax understory.  Fairly open.","143",2,"2","Park near maintenance.",FALSE,NA,0,340,FALSE,21,NA,NA,"Jesse S Wheeler",2012-06-13 16:20:05,"Jesse S Wheeler",2012-08-23 12:47:08,NA
"E2916DA0-CE86-401D-897B-FEAA3FD4F59E",612555,4108048,37.11200113,-79.73316467,"meters","UTM","17N","NAD83",2.09999990463257,"BOWA","VS"," White oak canopy with white oak regeneration in understory. 2014 - changed orientation to 110 from 115.","260",9,"4","Drive across field and park on road, 130 m from plot at picnic area graveyard.",FALSE,NA,295,110,FALSE,23,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-08-31 17:13:36,"Camilla  Seirup",2014-08-04 12:51:47,NA
"E2E3DEB9-F6F6-4938-BE7E-B5DEE56549CF",696051,4139865,37.3848281,-78.78552266,"meters","UTM","17N","NAD83",1.20000004768372,"APCO","VS","Very dense plot lots of privet, symphocarpus , and rubus likely has water on plot in spring. Full crew recommended. 2014 - changed orientation from 360 to 3 degrees","266",28,"4","Drive along Forest Rd until no longer passable, about 450m from plot. Walk rd until about 90m from plot then cross stream and bushwhack. 2018 - difficult time finding plot: coordinates were about 30m away from plot center. Not sure if coordinates are off or if our GPS accuracy was. Alternate coordinates: 0696078, 4139859.",FALSE,NA,180,3,FALSE,26,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-27 11:25:46,"Alex M Gould",2018-08-08 12:00:28,NA
