"Quadrat_Character_Data_ID","Event_ID","Quadrat_ID","A2","A5","A8","AA","B2","B5","B8","BB","C2","C5","C8","CC","UC","UL","ML","BL","BC","BR","MR","UR","UP3","UP7","UP11","BR3","BR7","BR11","BL3","BL7","BL11","Created_By","Created_Date","Updated_By","Updated_Date"
"C01B0646-90D3-4293-A352-834F165E4623","11CBD6AF-3969-4447-BDEB-357310BD4AD0",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C01BF06D-3814-4034-B530-4CF2DCC51298","0B2D8A36-B7B1-47DE-A3F0-FC695793D947",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-08-28 07:59:18,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-08-28 09:57:56
"C02611B8-0F7F-498C-BABC-676AB36B9240","5929371F-6ECF-40A9-8A8E-7D06BCEF4526",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 10:42:46,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 10:57:57
"C03076F0-3E3A-43C7-A11C-87784F9F2022","11CBD6AF-3969-4447-BDEB-357310BD4AD0",2,0,0,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C03353CB-3617-42A9-BE5D-817A61288846","62BCB8D3-CBC7-47DA-BD90-55881544CC9F",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-18 11:30:08,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-18 13:03:14
"C0372CE7-3E99-4A96-BC00-C7E08AA4F883","C7452A1A-C011-4FBB-BB9F-465FDA0E0FFD",4,0,1,1,3,0,3,0,2,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2018-09-04 13:07:48,"{91C0C5E8-0D9E-47E1-AA22-FA5B2C407656}",2018-09-05 13:01:00
"C03E1548-BAD6-4444-AC6C-F6EC7F68932D","A67E9B17-B5B1-4086-B923-29EE8314BD6E",2,1,0,0,0,6,0,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-09-10 11:16:58,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-09-10 12:45:30
"C03EA394-8384-44A6-AD4E-5675644C8DC6","47BD514F-5DAD-4A3F-9A10-2EDBB46FF49A",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-08-23 14:32:12,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-08-23 15:14:17
"C04A87A9-05F4-4EFA-BC66-E05CD16482D9","5C1A360B-7CB6-40C1-9594-BD79ED7FED7B",8,0,1,1,1,0,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-06 12:19:26,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-08-06 13:52:32
"C05BE1D8-8889-43C2-BC8A-105684029377","67E5C34C-BAEE-403A-A448-DBC9A7053DC1",3,3,1,2,1,3,2,0,2,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C05D57D0-D69A-47F1-B33A-464A0AF64753","C3F47E8D-B557-4CF1-AC3E-C4D93ABD46EE",7,0,0,1,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-07-28 16:48:00,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-08-03 12:08:02
"C06D4460-F814-4971-B326-D1241A3FD170","0E877964-850F-45AF-922B-D855F6453915",3,0,0,0,0,0,1,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-08-28 13:24:36,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-08-28 14:39:46
"C072EC4E-45F7-468C-BBFE-F35AF081B16C","E1832EC3-1354-4997-AE49-FB57A05BE689",9,1,1,2,1,1,1,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-08-07 13:01:18,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-08-28 17:08:41
"C0807EAE-F885-4123-86C9-071BAFD64234","548670E9-98F2-4372-A283-6D416FE0A774",4,0,2,1,1,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-07-29 13:25:44,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-07-29 15:52:22
"C08B3426-380F-45D7-AA78-2FCF5853993A","82E7927A-F7D1-4B3B-933F-E464451A3A98",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{774B2387-747E-4420-9020-69A2F8F0D4E9}",2016-08-16 11:08:58,"{774B2387-747E-4420-9020-69A2F8F0D4E9}",2016-08-16 16:36:46
"C091BDDF-F5B8-4BDC-8ABA-AEBD289A0849","EC5EA120-65DC-4492-A4A0-43CF5EE0703D",7,2,1,0,1,1,2,0,0,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-19 11:10:50,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-19 12:48:57
"C094A8C9-1837-4214-BC85-125E41203F8B","BB352D91-78D6-442E-8F4F-880715996025",7,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{2AA4EFF4-A80F-4408-8AF3-E3F11968C2A1}",2017-07-18 11:41:07,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-07-18 13:24:42
"C09AF6E1-95C6-4B90-8EDC-6B461C3E2C07","89A7F7B7-FE3F-4388-BEEC-22E67C8D3250",7,2,0,0,1,0,1,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-09-04 13:55:48,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-09-04 15:27:43
"C09E0E17-9727-4277-948D-FA7CFB7C92B7","06575C31-1D1D-4750-A04A-B6C1F8D15D28",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{2AA4EFF4-A80F-4408-8AF3-E3F11968C2A1}",2017-08-21 08:20:13,"{2AA4EFF4-A80F-4408-8AF3-E3F11968C2A1}",2017-08-21 09:11:37
"C0BA305B-FCB2-4D25-AAAD-3C493DD7A5A1","C5B3E480-64DE-4DAE-93B8-B8D78353DF4A",5,0,0,1,0,5,0,1,1,4,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-10-04 11:53:12,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-10-04 14:17:54
"C0CEA497-76A0-4F63-A5B8-192587385C09","3302CC61-1961-4AD3-A650-1BE97BDD2B91",3,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-07-18 11:05:08,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-07-18 14:11:50
"C0D34276-945D-461B-951E-7C7CD1CC8C67","AD9DFC61-DF9D-4D98-AA8E-4294954764F8",7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C0D44A6F-33C4-4BE8-8862-42B8B988EE30","0493ADA8-EB6E-4B33-9907-30568CB86442",5,0,3,2,0,1,2,2,3,3,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-09-05 10:59:45,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-09-05 11:38:28
"C10F531E-F440-48B9-BE41-AA752EF2B0A3","EE61E2CE-9C8B-4930-8BD8-92ADE6B7BB52",9,1,1,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C10FA445-76F6-4F83-9616-263D0484C128","8CBBCA75-EED9-4909-B9C6-F0BDD6722CAD",2,0,1,1,1,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C10FAB95-B127-4BDC-ABFE-A69DDB3A4A91","A2D5A491-C7E4-4456-9433-2E55BDBAF139",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C1114FA4-66BB-420B-801F-8BEC9E7C9D20","C008A554-F7CB-46B9-9C00-E78DC3E37329",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-19 11:07:14,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-08-19 12:42:30
"C1148DDE-E1A8-4B42-B42F-4C457ADE49DC","9F329634-AEFE-4D48-9A21-E034C361F4EF",7,1,0,0,3,0,1,3,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-28 08:13:10,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-28 08:55:29
"C1166596-8579-4473-A168-E08D4F9F6B9C","4CF7C9A3-B820-4396-AB01-C4BD93EA7A7F",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-07-28 15:48:12,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-07-28 16:22:23
"C1170687-7B5E-465C-905B-543338C89382","3273D268-CD7A-4669-958A-4F45DCAA4955",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C1273A4A-EF5D-42D7-97DC-CBEB99B39C77","4CF49832-A84E-4505-A593-7C5880E2D540",7,1,2,2,1,1,4,1,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-21 10:09:05,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-21 11:31:54
"C1331B03-68AF-4490-9F33-C47D686393AF","B4C4489E-BFFF-498F-903A-ACDC4D56A3BE",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C13BEBDF-0989-4EDF-9454-4A2623CE7291","65E1F77A-2CED-4848-A0F1-06747F5B9FFB",3,0,0,0,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C142BE48-BE9D-47AF-B306-A6394963214C","B36D6109-8AC2-489E-A386-41D75795F979",3,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C14353A4-8807-4EB5-929F-E8DE6FCA2AB4","FBEB2AA2-646F-45F3-B3CA-00F6E71F76BC",9,2,2,2,2,1,2,2,0,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-07-17 09:00:35,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-07-17 12:26:52
"C153B8FD-D7E9-4006-B983-24D94FBFC61F","BF31AD72-2BEC-4E17-A338-8FB3850102B6",3,1,0,1,0,1,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-11 07:57:22,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-16 14:35:22
"C161845B-0ADD-4D85-AFEC-4961EF4831B4","4F9E2B96-7C11-46A3-ADEB-2DB3F3DEFF2D",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-09-05 14:28:38,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-09-05 15:26:59
"C16348BF-ACB5-4FA1-951E-D796DC156906","19C40165-1792-4C7A-8308-9ABE543E44ED",5,0,0,1,5,3,0,0,4,4,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-09-02 10:36:43,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-09-02 11:25:12
"C1657CF6-F8C5-4C45-91E6-8C1AF42B010D","70FF159E-61D6-4D6E-B595-258158014587",7,1,1,1,2,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-08-23 08:29:28,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-08-23 09:28:03
"C172357C-C92E-4D18-88C2-F5C2103B425F","9294558E-F11B-42E1-8D47-44AC3C5C01CA",5,1,1,4,0,0,1,3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-08-04 17:20:18,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-08-04 17:57:56
"C1732332-EB73-4662-8E51-3CCAFF2A03D3","44D06227-1C7E-4256-BEBA-33FB7187DD92",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-08-08 08:45:47,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-08-08 10:19:20
"C173F717-18FA-477F-8666-549F24E96D3B","AC4CF7BF-EAF7-485F-BBDA-F35A57AD63C2",9,0,0,0,1,2,1,3,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-28 13:21:31,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-28 14:09:07
"C174344D-90C1-41E9-AEC7-88329C973C27","92BBAD13-24B6-4502-92B5-E553909ACEF9",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-09-01 13:20:24,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-09-01 14:40:29
"C1791311-2F3E-43D4-8304-00AD4101D95D","2C3EAF7F-B081-4E81-BEC5-D5F1D171AB1A",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C18169A5-8D7F-4169-92C7-D1A9AFA231D1","D6F9F882-6340-4739-AABD-7F7B6B6235C7",2,9,4,8,4,0,0,2,1,6,5,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-17 08:02:23,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-17 09:11:24
"C18C09E1-5E95-40E8-80BC-99344AD9599A","BE531B59-7167-4BD3-826B-67A2EC1A9272",9,0,1,1,0,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-08-05 08:25:18,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-08-05 10:07:21
"C18C79B3-2D8A-4195-A803-3E9B487D4E1E","76CB1B56-EAB8-4106-859B-2D262D46E715",4,1,0,3,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-16 11:36:03,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-09-16 13:04:37
"C190FBFF-BEEA-4CA5-AF95-EA74D448203C","6C4F1D02-4812-4E24-B058-8B20E7B8C98F",3,0,1,1,2,4,5,2,4,1,0,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C1A0454B-54EA-4A88-8752-D36B0790951A","7EB54E88-2073-4E5C-8B79-623287F9EDFB",5,0,3,0,0,0,4,1,0,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-09 09:17:27,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-08-09 10:06:46
"C1A1ED40-EFF6-4B4B-8023-56381A8092D3","580A38AD-9BA7-4F7B-AE7A-6FCEC4C7AB2D",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2018-09-19 08:40:54,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-09-19 14:01:55
"C1AC86F0-9B00-4E8E-9027-1077A8529514","D819FB95-5E8D-4F2C-99A0-37D956C03CBF",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-30 14:05:02,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-30 15:41:55
"C1ADDBB3-1C28-4D62-9261-1DCB7931D9DC","ECF67770-B268-441A-BFF3-30B30E4CA9BF",7,1,1,3,5,3,2,3,4,4,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C1AEA53F-A946-4DFD-83EA-0144CC0C8475","532D18CD-AA3A-40F4-9869-DF22C10282A0",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C1BBFE99-952E-4771-8F30-A0B3EC399CCA","11593F8C-D36C-4F33-8056-73C0A78A729E",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-09-07 16:46:32,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-09-07 17:16:08
"C1BECB1D-8DA1-4B0D-AE2F-04F0BD855D07","F4EB74C1-3D10-49D6-A67B-955C90AD1B7E",2,0,1,0,2,1,0,0,0,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-08 09:55:33,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-08 17:09:14
"C1C938CB-0335-4BBC-8372-DC8EAABEA788","7B11EDE4-F47C-4F1E-A2B9-7D313472B2D1",8,1,1,1,0,1,0,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-26 10:23:23,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-26 11:10:36
"C1C98585-A721-4D14-9F19-C0D86CC3B09D","2DBE0F82-56B7-4666-8AA0-6FFD73D9D7BD",2,0,0,1,0,0,0,5,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-09-09 12:42:27,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-09-09 14:17:11
"C1D15AB4-5FF4-48FC-9429-323D16A1F031","C16751C7-0BD7-4706-A1E8-C66EE76DE626",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-01 10:36:26,"{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-01 11:30:32
"C1D16198-B859-48FE-86DF-B3FD9D4AF7E6","E966E81C-7736-4BCB-9010-3D41A241FF5E",3,1,2,3,4,3,0,0,0,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-07-24 11:48:49,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-07-24 14:15:11
"C1E28101-D3F6-4331-8D92-856E758ED974","F454B7AE-71FB-4CE7-8F69-1CEDEA85B433",5,0,4,1,0,0,6,2,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-03 09:42:42,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-09-18 09:08:41
"C1F0D24A-B05A-4478-BA58-517CF214EC31","FBEB2AA2-646F-45F3-B3CA-00F6E71F76BC",8,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-07-17 09:00:35,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-07-17 12:21:13
"C1F4AF26-ACF9-48D1-92A3-9F6968CF1245","255764D8-F274-4CDC-87CC-7F09C505760E",7,0,0,1,0,0,0,0,1,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 19:33:45,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 19:46:46
"C1FC8C99-4F17-45FF-9DBF-E0E8BA6F4159","BA8A66C3-004B-40F4-9B2E-5ACBF325A1D5",7,1,1,1,0,0,0,0,3,5,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-04 14:03:11,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-04 15:05:24
"C2079228-B7EB-42A3-8606-4B16BA37CCD8","8B3E921C-9BF5-4632-84E1-3E0D2288338E",3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-07-05 09:38:06,"7/5/2012 9:38:06 AM",2012-07-05 09:38:06
"C20CF7C0-FDF2-4F6E-B88A-B6FF5043A0EB","4C2EF757-F83C-4D2A-AF89-6E4CD31DA1F6",6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-08-11 10:55:13,"{34D0B017-3F5F-466C-B8ED-98418E48F39F}",2016-08-11 11:47:36
